mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,12.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,50.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,gaussian_drag,DRAG-like derivative quadrature correction,14.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,20.0,0.2320715518288046,0.7679284481711951,3.3306690738754696e-16,[('|f,0,0>', 0.7679284481711951), ('|g,1,0>', 0.2320715518288046)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,30.0,0.4685875798828902,0.5314124201171101,0.0,[('|f,0,0>', 0.5314124201171101), ('|g,1,0>', 0.4685875798828902)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,40.0,0.7128611351328287,0.2871388648671714,0.0,[('|g,1,0>', 0.7128611351328287), ('|f,0,0>', 0.2871388648671714)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,50.0,0.9045045946919045,0.09549540530809561,0.0,[('|g,1,0>', 0.9045045946919045), ('|f,0,0>', 0.09549540530809561)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,60.0,0.9960507353819976,0.003949264618002703,0.0,[('|g,1,0>', 0.9960507353819976), ('|f,0,0>', 0.003949264618002703)],None
readout,1,cosine_squared,smooth ramp alternative to a square pulse,4.0,80.0,0.8187760893129615,0.18122391068703858,0.0,[('|g,1,0>', 0.8187760893129615), ('|f,0,0>', 0.18122391068703858)],None
