mode,n,family,paper_role,amplitude_MHz,duration_ns,target_probability,return_probability,leakage_probability,dominant_basis_states,solver_failure
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,10.0,0.7124907058622829,0.2875092941377172,0.0,[('|f,0,0>', 0.7124907058622829), ('|g,0,1>', 0.2875092941377172)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,20.0,0.8190748369673344,0.18092516303266573,0.0,[('|f,0,0>', 0.8190748369673344), ('|g,0,1>', 0.18092516303266573)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,30.0,0.01583597795562556,0.9841640220443744,1.1102230246251565e-16,[('|g,0,1>', 0.9841640220443744), ('|f,0,0>', 0.01583597795562556)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,40.0,0.5931438650733137,0.40685613492668654,0.0,[('|f,0,0>', 0.5931438650733137), ('|g,0,1>', 0.40685613492668654)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,60.0,0.062148350984467186,0.9378516490155328,1.1102230246251565e-16,[('|g,0,1>', 0.9378516490155328), ('|f,0,0>', 0.062148350984467186)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,80.0,0.9651504542945532,0.03484954570544676,9.020562075079397e-17,[('|f,0,0>', 0.9651504542945532), ('|g,0,1>', 0.03484954570544676)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,120.0,0.23282702172692582,0.7671729782730741,1.1102230246251565e-16,[('|g,0,1>', 0.7671729782730741), ('|f,0,0>', 0.23282702172692582)],None
storage,1,gaussian,baseline smooth finite-bandwidth control,16.0,160.0,0.13481753524061368,0.8651824647593862,1.1102230246251565e-16,[('|g,0,1>', 0.8651824647593862), ('|f,0,0>', 0.13481753524061368)],None
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,10.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,120.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,4.0,160.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,10.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,120.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,6.0,160.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,10.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,60.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,80.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,120.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,8.0,160.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,10.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,20.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,30.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
storage,1,gaussian_drag,DRAG-like derivative quadrature correction,10.0,40.0,0.0,0.0,1.0,[],Excess work done on this call. Try to increasing the nsteps parameter in the Options class
