study,case_id,construction,artifact_path,target_family,n_active,n,eps_x,eps_y,eps_z,eps_norm,target_theta_rad,actual_theta_rad,strict_process_fidelity
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_native_direct_strict.json,random_x,4,2,0.029844022198288175,0.18686206399507194,0.46804368761772086,0.5048494727542705,0.8555007428448266,1.010961839112694,0.8581166607774909
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT5p0_seed4101,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT5p0_seed4101_native_direct_strict.json,random_x,4,3,0.5487056392020441,0.44548533784579647,0.2835882272029067,0.7615493072256022,2.1542238687804267,2.7304304471151206,0.8581166607774909
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_native_direct_strict.json,random_x,4,0,-0.6381338136101352,0.17253075793542907,0.17167866736346818,0.6829752494300835,1.4700145119081123,0.8606962879485668,0.7369238714873718
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_native_direct_strict.json,random_x,4,1,-1.162368776035184,0.03389237956327553,-0.025107598504251743,1.1631338084660094,1.8424757856909526,0.6810670861878351,0.7369238714873718
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_native_direct_strict.json,random_x,4,2,-1.5120954844484782,0.032503349303443396,0.07623685250233676,1.5143649756531228,1.322811816865673,0.20435039140299835,0.7369238714873718
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102,native_direct_strict,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT1p0_seed4102_native_direct_strict.json,random_x,4,3,-0.6576875904518698,-0.07929810124271418,-0.004482105200471401,0.6624660329119632,2.0814236244759887,1.4251598747496257,0.7369238714873718
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,echoed_independent,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_echoed_independent.json,random_x,4,0,-0.045932193670255216,-4.816999270024979,3.0941535766411215,5.72532777137498,1.726777858538349,4.486915658968423,0.3718740004010169
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,echoed_independent,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_echoed_independent.json,random_x,4,1,-4.452299260321405,-0.8381928658172754,-0.333869971880458,4.542797061490747,1.9473889828967748,2.6215179209787802,0.3718740004010169
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,echoed_independent,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_echoed_independent.json,random_x,4,2,0.20350059291512013,-0.7882784086660181,-0.2954867350647445,0.8660876118990837,0.8555007428448266,1.3361712460493362,0.3718740004010169
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101,echoed_independent,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4101_echoed_independent.json,random_x,4,3,2.4709823571482117,5.446056306977022,-0.9675273524944896,6.058167403260406,2.1542238687804267,4.214759263337969,0.3718740004010169
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,gaussian_seed,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_gaussian_seed.json,random_x,4,0,-0.032485325785025505,-0.11441081998042649,-0.12726265294028696,0.1741864373404334,1.4700145119081123,1.4457930621559214,0.8806834862713327
native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102,gaussian_seed,C:\Users\jl82323\Box\Shyam Shankar Quantum Circuits Group\Users\Users_JianJun\cqed_based_study\studies\native_rich_multitone_sqr_cpsqr_feasibility\artifacts\cases\chi_plus_chiprime_random_x_na4_chiT3p0_seed4102_gaussian_seed.json,random_x,4,1,-0.026852780886680215,0.008927966594538912,-0.05243091414448101,0.059580040171916634,1.8424757856909526,1.816168785603323,0.8806834862713327
