rank,construction,ansatz,envelope,duration_ns,n_active,f_unitary,f_decoherence,f_practical,mean_abs_eps_z,mean_abs_eps_perp,parameter_count,study,case_id
351,independent echo,echoed independent,rich envelope,1760.5633802816897,4,0.4169614343783753,0.906500787300615,0.3779758685379909,3.090831549526789,4.23703453232144,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT5p0_seed4101
352,single pulse,single_pulse,gaussian,352.112676056338,2,0.3766166542789505,0.9813958904975115,0.3696100368022841,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316161
353,direct,direct multitone,gaussian,1056.3380281690138,2,0.3902782206270499,0.9452195710415633,0.3688986122879647,0.015748512134695736,1.6025511799004077,6,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT3p0
354,direct,direct multitone,gaussian,1056.3380281690138,2,0.3902779825842981,0.9452195710415633,0.36889838728529695,0.015773031918878865,1.6025521188807645,6,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT3p0
355,single pulse,single_pulse,gaussian,352.112676056338,2,0.3742241062300255,0.9813958904975115,0.36726199997925124,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT1p0_familyD_seed316260
356,single pulse,single_pulse,gaussian,352.112676056338,4,0.3715809860583465,0.9813958904975115,0.3646680527046744,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT1p0_familyD_seed318261
357,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,3,0.3728631567968002,0.9772175215572,0.3643684099649627,3.051537447695211,3.5628469688355136,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
358,independent echo,echoed independent,rich envelope,352.112676056338,2,0.3687961226459649,0.9772175215572,0.36039403293199496,3.2742628433118144,3.16741814727342,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p0
359,echoed,echoed multitone,gaussian,1760.5633802816897,2,0.395059922259543,0.9103767869122359,0.35965338266444047,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT5p0_targetD_seed92260
360,basis-expanded,basis expanded,rich envelope,352.112676056338,3,0.36488000015326,0.9813958904975115,0.3580917326751407,1.1752849950340656,1.235715358362137,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
361,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.3771848059017937,0.9452195710415633,0.35652246043788877,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316161
362,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.3786572182002789,0.9411952255805155,0.356390365901702,1.3713574467790506,3.941901826688721,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT3p0
363,direct,direct multitone,gaussian,1760.5633802816897,2,0.3904347881779726,0.9103767869122359,0.3554427679602221,0.01513156812082487,1.6022026124359323,6,ideal_sqr_direct_vs_echoed_multitone,chi_plus_chiprime_staggered_x_na2_chiT5p0
364,direct,direct multitone,gaussian,1760.5633802816897,2,0.3904345350312875,0.9103767869122359,0.3554425375013563,0.015056228889264979,1.6022031884958952,6,ideal_sqr_direct_vs_echoed_multitone,chi_only_staggered_x_na2_chiT5p0
365,direct,reduced unitary direct,gaussian,528.1690140845069,2,0.3649779832247902,0.972224033359371,0.3548403669381744,0.6083539520945805,0.9037639234164885,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT1p5
366,direct,reduced unitary direct,gaussian,528.1690140845069,2,0.3649779831766935,0.972224033359371,0.3548403668914136,0.6083540024533831,0.9037638157491235,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p5
367,direct,native direct strict,gaussian,528.1690140845069,2,0.3635841769760211,0.972224033359371,0.35348527500527455,0.6944487723170369,0.8535444187965164,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT1p5
368,direct,native direct strict,gaussian,528.1690140845069,2,0.363584055760599,0.972224033359371,0.353485157156728,0.6944523056945691,0.8535437074614699,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT1p5
369,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.3731165424460665,0.9411952255805155,0.35117550833534755,1.2516040981972918,4.232620613147106,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4102
370,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.3718740004010169,0.9411952255805155,0.35000603369496386,1.1727594090202034,4.035565158664342,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101
371,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,4,0.3705813051043347,0.9411952255805155,0.3487893550535961,1.1046422874395387,4.0536404859355155,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na4_chiT3p0
372,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,4,0.3698168537217258,0.9411952255805155,0.3480698570620962,0.9879761211884388,4.172162462672146,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT3p0_seed4101
373,echoed,echoed multitone,gaussian,1056.3380281690138,4,0.3677016349157103,0.9452195710415633,0.3475587816263092,,,27,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT3p0_targetD_seed94242
374,single pulse,single_pulse,gaussian,1056.3380281690138,2,0.3663221674465809,0.9452195710415633,0.34625488197687293,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT3p0_familyD_seed316260
375,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,3,0.3536244822142025,0.9772175215572,0.34556804007131114,3.134403038696533,3.399845057783766,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na3_chiT1p0
376,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.3777738988666598,0.9103767869122359,0.3439165882295377,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT5p0_familyD_seed316161
377,direct,reduced unitary direct,gaussian,880.2816901408448,2,0.3565566704875512,0.9541366709818022,0.3402037945953475,0.3088176366803273,0.9303861274556393,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT2p5
378,direct,reduced unitary direct,gaussian,880.2816901408448,2,0.3565566704818537,0.9541366709818022,0.3402037945899113,0.3088176360764334,0.9303861260264294,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT2p5
379,direct,native direct strict,gaussian,880.2816901408448,2,0.3552688990048591,0.9541366709818022,0.33897508459986636,0.41137184693475537,0.8948007569810973,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na2_chiT2p5
380,direct,native direct strict,gaussian,880.2816901408448,2,0.3552688471308949,0.9541366709818022,0.33897503510501487,0.4113732341487359,0.8948029767334477,6,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_smooth_x_na2_chiT2p5
381,single pulse,single_pulse,gaussian,1760.5633802816897,2,0.365001720574097,0.9103767869122359,0.3322890935936842,,,6,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na2_chiT5p0_familyD_seed316260
382,echoed,echoed multitone,gaussian,1056.3380281690138,2,0.3464671998311239,0.9452195710415633,0.3274875780043465,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92242
383,rich envelope,complex envelope,rich envelope,352.112676056338,3,0.3321429553186127,0.9813958904975115,0.3259637314073851,1.1134046991107078,1.347781898156397,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
384,asymmetric echo,echoed asymmetric,rich envelope,1760.5633802816897,4,0.3575886337957535,0.906500787300615,0.3241543780656019,3.447772098926344,3.3060954881214983,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT5p0
385,direct,native direct strict,gaussian,352.112676056338,3,0.3180132744837123,0.9813958904975115,0.3120969207019724,2.4319246702189115,3.530887747615951,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
386,echoed,echoed multitone,gaussian,1056.3380281690138,4,0.3296231130385671,0.9452195710415633,0.31156621751169916,,,27,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT3p0_targetD_seed94240
387,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.3306428933337545,0.9411952255805155,0.3111995125778574,0.7977835072159286,5.349396413484992,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT3p0_seed4102
388,direct,native direct strict,gaussian,352.112676056338,3,0.3096396425410651,0.9813958904975115,0.3038790727249197,2.447497328093569,3.4924014594385464,9,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na3_chiT1p0
389,single pulse,single_pulse,gaussian,1056.3380281690138,4,0.3211254923623321,0.9452195710415633,0.3035341001412344,,,12,multitone_sqr_arbitrary_fock_conditional_rotations,chi_plus_chiprime_na4_chiT3p0_familyD_seed318261
390,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,3,0.3053879995067708,0.9772175215572,0.298430503991318,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317160
391,direct,baseline multitone,gaussian,1056.3380281690138,2,0.3151706537501431,0.9452195710415633,0.2979054701425993,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92242
392,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.3150749532613701,0.9452195710415633,0.2978150121676528,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92242
393,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.3143350834818081,0.9452195710415633,0.29711567277198864,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92242
394,independent echo,echoed independent,rich envelope,352.112676056338,4,0.3007223546118713,0.9772175215572,0.2938711540506583,2.5289888091371395,2.970299902382088,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT1p0
395,echoed,echoed multitone,gaussian,1760.5633802816897,4,0.3222642927119333,0.9103767869122359,0.2933819313356341,,,27,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT5p0_targetD_seed94261
396,basis-expanded,basis expanded,gaussian,1056.3380281690138,2,0.3098405958310463,0.9452195710415633,0.29286739508268395,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92240
397,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.2987277176387065,0.9772175215572,0.2919219598513358,2.782673333333157,2.901368552541785,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na4_chiT1p0
398,rich envelope,complex envelope,rich envelope,1056.3380281690138,2,0.3083465049807294,0.9452195710415633,0.29145515117005033,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92240
399,independent echo,echoed independent,rich envelope,352.112676056338,3,0.2969298330784899,0.9772175215572,0.290165035557355,3.364215648495142,2.873766331480096,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na3_chiT1p0
400,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,3,0.2939106945178608,0.9813958904975115,0.2884427477730981,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT1p0_familyD_seed317161
401,asymmetric echo,echoed_fixed_active,gaussian,1056.3380281690138,3,0.3060635751695415,0.9411952255805155,0.2880655756736757,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317160
402,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,4,0.3008702299299048,0.9411952255805155,0.2831776239293383,1.3147709286037916,5.201880264998519,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT3p0_seed4101
403,direct,baseline multitone,gaussian,1056.3380281690138,2,0.2994030344421335,0.9452195710415633,0.28300160778393585,,,6,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92240
404,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.288938230406779,0.9772175215572,0.2823555014012358,2.9292007755786837,2.7601166022188783,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101
405,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.2994687589474824,0.9411952255805155,0.28185856613189275,1.4751001335916476,5.131224184541827,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT3p0_seed4101
406,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.2973552348947779,0.9452195710415633,0.28106598757420526,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92242
407,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,4,0.2983258354366392,0.9411952255805155,0.2807828519802834,2.3519525034174373,4.777496177123522,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT3p0_seed4102
408,CPSQR echo,echoed cpsqr,rich envelope,1056.3380281690138,2,0.2976408272103225,0.9411952255805155,0.28013812550819067,3.7037348445957106,2.925158557099319,15,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_staggered_x_na2_chiT3p0
409,asymmetric echo,echoed asymmetric,rich envelope,1056.3380281690138,4,0.2975232142870695,0.9411952255805155,0.28002742878635845,2.0179149334211144,5.015077871596118,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na4_chiT3p0
410,symmetric echo,echoed_fixed_total,gaussian,352.112676056338,2,0.2835216669222651,0.9813958904975115,0.2782469987845152,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316162
411,asymmetric echo,echoed_fixed_active,gaussian,1760.5633802816897,3,0.3068830090177428,0.906500787300615,0.2781896892837656,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317160
412,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,3,0.2937719691231701,0.9452195710415633,0.2776790146386382,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT3p0_familyD_seed317161
413,independent echo,echoed independent,rich envelope,352.112676056338,4,0.2791635989391722,0.9772175215572,0.27280356026432606,3.6794252385173136,2.5292719500352954,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4102
414,independent echo,echoed independent,rich envelope,352.112676056338,4,0.2790250902156802,0.9772175215572,0.2726682071128412,3.1244409431378974,2.9292783281040355,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_plus_chiprime_random_x_na4_chiT1p0_seed4101
415,independent echo,echoed independent,rich envelope,1056.3380281690138,4,0.2893471023189903,0.9411952255805155,0.27233211123819057,2.4785512141752504,4.561259608650736,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_smooth_x_na4_chiT3p0
416,two-segment direct,symmetric two segment,gaussian,1056.3380281690138,2,0.2875553833400337,0.9452195710415633,0.27180297609135895,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92240
417,symmetric echo,echoed_fixed_total,gaussian,1760.5633802816897,3,0.2947140724923072,0.9103767869122359,0.2683008503733664,,,20,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na3_chiT5p0_familyD_seed317161
418,symmetric echo,echoed_fixed_total,gaussian,1056.3380281690138,2,0.2825523861022857,0.9452195710415633,0.2670740451883727,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT3p0_familyD_seed316162
419,independent echo,echoed independent,rich envelope,352.112676056338,4,0.2725396389624204,0.9772175215572,0.26633051051295054,2.6285005448260423,2.85294195459618,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na4_chiT1p0
420,asymmetric echo,echoed_fixed_active,gaussian,352.112676056338,2,0.2718935509408534,0.9772175215572,0.26569914197780703,,,14,multitone_sqr_arbitrary_fock_conditional_rotations,chi_only_na2_chiT1p0_familyD_seed316162
421,independent echo,echoed independent,rich envelope,352.112676056338,4,0.2716509244254313,0.9772175215572,0.26546204309574223,3.3299893500607967,2.566118618125585,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT1p0_seed4101
422,independent echo,echoed independent,rich envelope,352.112676056338,3,0.2681842191412375,0.9772175215572,0.2620743179499531,2.753250930743653,3.680047694037135,21,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_staggered_x_na3_chiT1p0
423,asymmetric echo,echoed asymmetric,rich envelope,352.112676056338,4,0.266879842306933,0.9772175215572,0.26079965805275745,3.018887092293065,2.819670216357545,27,native_rich_multitone_sqr_cpsqr_feasibility,chi_only_random_x_na4_chiT1p0_seed4101
424,basis-expanded,basis expanded,gaussian,1056.3380281690138,4,0.275175942310711,0.9452195710415633,0.2601016861518882,,,18,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT3p0_targetD_seed94240
425,echoed,echoed multitone,gaussian,1056.3380281690138,2,0.2747559572423237,0.9452195710415633,0.25970470804570334,,,15,parameterized_waveform_residual_z_cancellation,chi_only_na2_chiT3p0_targetD_seed92240
426,direct,baseline multitone,gaussian,1056.3380281690138,4,0.2746256889047663,0.9452195710415633,0.259581575863557,,,12,parameterized_waveform_residual_z_cancellation,chi_only_na4_chiT3p0_targetD_seed94240
