mode,n,family,variant,description,duration_ns,amplitude_scale,expected_pi_amplitude_MHz,amplitude_MHz,carrier_rotating_MHz,target_probability,source_probability,leakage_probability,subspace_population
storage,3,cosine,raised_cosine,Single-lobe cosine,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9940484413155746,0.005951558684425068,3.608224830031759e-16,0.9999999999999997
storage,3,cosine,raised_cosine,Single-lobe cosine,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9940474019901193,0.0059525980098808625,0.0,1.0000000000000002
storage,3,cosine,raised_cosine,Single-lobe cosine,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940457524046262,0.00595424759537352,2.5413698923060224e-16,0.9999999999999998
storage,3,flat_top_cosine,ramp_0p25,Reference cosine ramp,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9941141533779103,0.005885846622089671,1.474514954580286e-17,1.0
storage,3,flat_top_cosine,ramp_0p15,Short cosine ramp,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9941234251903551,0.005876574809644496,3.7816971776294395e-16,0.9999999999999997
storage,3,flat_top_cosine,ramp_0p15,Short cosine ramp,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9940839789062489,0.005916021093751043,6.852157730108388e-17,0.9999999999999999
storage,3,flat_top_cosine,ramp_0p15,Short cosine ramp,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9940646219400479,0.005935378059952212,0.0,1.0
storage,3,flat_top_cosine,ramp_0p15,Short cosine ramp,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9940639608612771,0.00593603913872273,1.4051260155412137e-16,0.9999999999999999
storage,3,flat_top_cosine,ramp_0p15,Short cosine ramp,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9940562518800237,0.0059437481199766835,0.0,1.0000000000000004
storage,3,flat_top_cosine,ramp_0p25,Reference cosine ramp,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9940513105171418,0.0059486894828578735,3.3133218391157016e-16,0.9999999999999997
storage,3,flat_top_cosine,ramp_0p35,Long cosine ramp,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9940512283991388,0.005948771600861084,7.37257477290143e-17,0.9999999999999999
storage,3,flat_top_cosine,ramp_0p35,Long cosine ramp,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9940502964391553,0.005949703560844336,3.408731630294426e-16,0.9999999999999997
storage,3,flat_top_cosine,ramp_0p35,Long cosine ramp,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9940495124894705,0.005950487510529555,0.0,1.0
storage,3,flat_top_cosine,ramp_0p35,Long cosine ramp,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9940476682125797,0.005952331787420485,0.0,1.0000000000000002
storage,3,flat_top_cosine,ramp_0p35,Long cosine ramp,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940480805577366,0.005951919442263401,0.0,1.0
storage,3,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9945911264445114,0.005408873555488714,0.0,1.0000000000000002
storage,3,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.99426604033691,0.005733959663090178,0.0,1.0000000000000002
storage,3,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9941226110256486,0.005877388974351405,1.1275702593849246e-17,1.0
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9940872916406455,0.005912708359354269,2.662800535624399e-16,0.9999999999999998
storage,3,flat_top_gaussian,ramp_0p15,Short Gaussian ramp,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9940774041691872,0.0059225958308131155,0.0,1.0000000000000004
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9940684999263776,0.0059315000736223315,8.847089727481716e-17,0.9999999999999999
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9940604650907905,0.005939534909209547,0.0,1.0
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9940586035800398,0.005941396419960074,9.107298248878237e-17,0.9999999999999999
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9940564696499948,0.005943530350005282,0.0,1.0000000000000002
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9940549478589366,0.0059450521410637225,0.0,1.0000000000000002
storage,3,flat_top_gaussian,ramp_0p35,Long Gaussian ramp,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.994051531510952,0.005948468489047618,3.3566899260151217e-16,0.9999999999999997
storage,3,flat_top_gaussian,ramp_0p25,Reference Gaussian ramp,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940475540123328,0.0059524459876674745,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9940436275569663,0.005956372443033707,1.734723475976807e-18,1.0
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9940495031803438,0.005950496819655875,3.2873009869760494e-16,0.9999999999999997
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9940503515795502,0.005949648420450162,0.0,1.0000000000000004
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9940502099292391,0.005949790070761109,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9940509936026998,0.005949006397300406,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9940503845668615,0.005949615433138766,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9940504813455928,0.0059495186544074544,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9940494559447267,0.005950544055273106,1.8214596497756474e-16,0.9999999999999998
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9940511155201802,0.005948884479819835,0.0,1.0
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9940493855819104,0.005950614418089701,0.0,1.0
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9940481378753948,0.005951862124605474,0.0,1.0000000000000002
storage,3,smooth_bump,compact_bump,Compact-support smooth ramp,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940522359086663,0.005947764091333852,0.0,1.0000000000000002
storage,3,blackman,blackman,Blackman window,12.0,1.05,12.028130608117204,12.629537138523064,-267.03137852446076,0.9940754974750984,0.005924502524901582,3.8163916471489756e-17,1.0
storage,3,blackman,blackman,Blackman window,16.0,1.05,9.021097956087901,9.472152853892299,-267.03137852446076,0.9940593712398498,0.00594062876015022,3.469446951953614e-18,1.0
storage,3,blackman,blackman,Blackman window,20.0,1.05,7.216878364870323,7.577722283113839,-267.03137852446076,0.9940545799080202,0.005945420091979876,0.0,1.0
storage,3,blackman,blackman,Blackman window,24.0,1.05,6.014065304058602,6.314768569261532,-267.03137852446076,0.9940527967491878,0.005947203250812269,0.0,1.0
storage,3,blackman,blackman,Blackman window,32.0,1.05,4.510548978043951,4.736076426946149,-267.03137852446076,0.9940512628513056,0.005948737148694519,0.0,1.0000000000000002
storage,3,blackman,blackman,Blackman window,40.0,1.05,3.6084391824351614,3.7888611415569193,-267.03137852446076,0.9940507306338218,0.005949269366178492,0.0,1.0000000000000002
storage,3,blackman,blackman,Blackman window,60.0,1.05,2.40562612162344,2.5259074277046123,-267.03137852446076,0.9940512225524369,0.005948777447563266,0.0,1.0000000000000002
storage,3,blackman,blackman,Blackman window,80.0,1.05,1.8042195912175807,1.8944305707784597,-267.03137852446076,0.9940491224875336,0.005950877512466475,0.0,1.0
storage,3,blackman,blackman,Blackman window,120.0,1.05,1.20281306081172,1.2629537138523061,-267.03137852446076,0.9940510534385354,0.005948946561464812,0.0,1.0000000000000002
storage,3,blackman,blackman,Blackman window,160.0,1.05,0.9021097956087903,0.9472152853892298,-267.03137852446076,0.9940505378221879,0.0059494621778121435,0.0,1.0
storage,3,blackman,blackman,Blackman window,220.0,1.05,0.6560798513518474,0.6888838439194398,-267.03137852446076,0.9940511573476295,0.005948842652370537,0.0,1.0
storage,3,blackman,blackman,Blackman window,300.0,1.05,0.48112522432468807,0.5051814855409225,-267.03137852446076,0.9940492420019401,0.0059507579980597886,9.71445146547012e-17,0.9999999999999999
